Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
11.186,0.000,0.000,82.09,41.21
11.187,0.000,0.000,82.09,41.21
11.201,0.000,0.000,82.51,41.74
11.201,0.000,0.000,82.51,41.74
11.202,0.000,0.000,82.82,42.08
11.202,0.000,0.000,82.82,42.08
11.227,0.000,0.000,83.13,42.85
11.227,0.000,0.000,83.13,42.85
11.229,0.000,0.000,83.54,43.17
11.229,0.000,0.000,83.54,43.17
11.244,0.000,0.000,83.99,43.57
11.244,0.000,0.000,83.99,43.57
11.267,0.000,0.000,84.37,43.41
11.267,0.000,0.000,84.37,43.41
11.279,0.000,0.000,84.56,44.04
11.279,0.000,0.000,84.56,44.04
11.293,0.000,0.000,84.65,44.57
11.293,0.000,0.000,84.65,44.57
11.313,0.000,0.000,84.69,46.00
11.313,0.000,0.000,84.69,46.00
11.350,0.000,0.000,84.75,47.29
11.350,0.000,0.000,84.75,47.29
11.350,0.000,0.000,84.74,48.55
11.350,0.000,0.000,84.74,48.55
11.356,0.000,0.000,84.70,49.31
11.356,0.000,0.000,84.70,49.31
11.377,0.000,0.000,84.68,49.69
11.377,0.000,0.000,84.68,49.69
11.388,0.000,0.000,84.72,49.69
11.388,0.000,0.000,84.72,49.69
11.404,0.000,0.000,84.85,49.44
11.404,0.000,0.000,84.85,49.44
11.427,0.000,0.000,85.01,48.93
11.427,0.000,0.000,85.01,48.93
11.436,0.000,0.000,85.12,48.32
11.436,0.000,0.000,85.12,48.32
11.452,0.000,0.000,85.22,47.92
11.452,0.000,0.000,85.22,47.92
11.477,0.000,0.000,85.36,47.63
11.477,0.000,0.000,85.36,47.63
11.484,0.000,0.000,85.52,47.48
11.484,0.000,0.000,85.52,47.48
11.501,0.000,0.000,85.52,47.91
11.501,0.000,0.000,85.52,47.91
11.530,0.000,0.000,85.47,48.53
11.530,0.000,0.000,85.47,48.53
11.533,0.000,0.000,85.38,49.19
11.533,0.000,0.000,85.38,49.19
11.549,0.000,0.000,85.36,49.72
11.549,0.000,0.000,85.36,49.72
11.598,0.000,0.000,85.33,50.40
11.598,0.000,0.000,85.33,50.40
11.602,0.000,0.000,85.06,51.23
11.602,0.000,0.000,85.06,51.23
11.602,0.000,0.000,84.44,54.02
11.602,0.000,0.000,84.44,54.02
11.627,0.000,0.000,83.58,57.81
11.627,0.000,0.000,83.58,57.81
11.629,0.000,0.000,82.65,61.64
11.629,0.000,0.000,82.65,61.64
11.644,0.000,0.000,81.78,65.73
11.644,0.000,0.000,81.78,65.73
11.667,0.000,0.000,80.85,69.26
11.667,0.000,0.000,80.85,69.26
11.679,0.000,0.000,79.65,70.88
11.679,0.000,0.000,79.65,70.88
11.692,0.000,0.000,78.18,74.05
11.692,0.000,0.000,78.18,74.05
11.709,0.000,0.000,76.55,78.10
11.709,0.000,0.000,76.55,78.10
11.729,0.000,0.000,74.92,82.03
11.729,0.000,0.000,74.92,82.03
11.740,0.000,0.000,73.45,85.87
11.740,0.000,0.000,73.45,85.87
11.756,0.000,0.000,72.05,87.70
11.756,0.000,0.000,72.05,87.70
11.782,0.000,0.000,70.70,85.84
11.782,0.000,0.000,70.70,85.84
11.788,0.000,0.000,69.22,85.38
11.788,0.000,0.000,69.22,85.38
11.805,0.000,0.000,67.60,85.34
11.805,0.000,0.000,67.60,85.34
11.827,0.000,0.000,66.08,83.95
11.827,0.000,0.000,66.08,83.95
11.837,0.000,0.000,64.61,85.87
11.837,0.000,0.000,64.61,85.87
11.852,0.000,0.000,63.10,87.29
11.852,0.000,0.000,63.10,87.29
11.877,0.000,0.000,61.58,86.27
11.877,0.000,0.000,61.58,86.27
11.885,0.000,0.000,60.27,85.49
11.885,0.000,0.000,60.27,85.49
11.901,0.000,0.000,59.17,84.13
11.901,0.000,0.000,59.17,84.13
11.954,0.000,0.000,58.16,79.33
11.954,0.000,0.000,58.16,79.33
11.954,0.000,0.000,57.18,75.10
11.954,0.000,0.000,57.18,75.10
11.955,0.000,0.000,56.19,74.30
11.955,0.000,0.000,56.19,74.30
11.977,0.000,0.000,55.15,72.46
11.977,0.000,0.000,55.15,72.46
11.981,0.000,0.000,54.16,72.32
11.981,0.000,0.000,54.16,72.32
11.997,0.000,0.000,53.14,73.00
11.997,0.000,0.000,53.14,73.00
12.027,0.000,0.000,52.02,74.56
12.027,0.000,0.000,52.02,74.56
12.028,0.000,0.000,50.74,75.08
12.028,0.000,0.000,50.74,75.08
12.044,0.000,0.000,49.36,76.86
12.044,0.000,0.000,49.36,76.86
12.067,0.000,0.000,47.90,78.77
12.067,0.000,0.000,47.90,78.77
12.079,0.000,0.000,46.46,80.02
12.079,0.000,0.000,46.46,80.02
12.093,0.000,0.000,44.93,82.98
12.093,0.000,0.000,44.93,82.98
12.110,0.000,0.000,43.38,83.54
12.110,0.000,0.000,43.38,83.54
12.131,0.000,0.000,41.87,81.84
12.131,0.000,0.000,41.87,81.84
12.141,0.000,0.000,40.39,83.06
12.141,0.000,0.000,40.39,83.06
12.156,0.000,0.000,39.06,82.25
12.156,0.000,0.000,39.06,82.25
12.178,0.000,0.000,37.90,77.74
12.178,0.000,0.000,37.90,77.74
12.189,0.000,0.000,36.81,74.48
12.189,0.000,0.000,36.81,74.48
12.205,0.000,0.000,35.67,72.23
12.206,0.000,0.000,35.67,72.23
12.254,0.000,0.000,34.41,66.39
12.254,0.000,0.000,34.41,66.39
12.254,0.000,0.000,32.99,66.62
12.254,0.000,0.000,32.99,66.62
12.256,0.000,0.000,31.74,66.03
12.256,0.000,0.000,31.74,66.03
12.277,0.000,0.000,30.71,64.19
12.277,0.000,0.000,30.71,64.19
12.284,0.000,0.000,29.72,62.94
12.284,0.000,0.000,29.72,62.94
12.301,0.000,0.000,28.69,61.56
12.301,0.000,0.000,28.69,61.56
12.356,0.000,0.000,27.55,56.53
12.356,0.000,0.000,27.55,56.53
12.356,0.000,0.000,26.44,53.41
12.356,0.000,0.000,26.44,53.41
12.357,0.000,0.000,25.40,54.07
12.357,0.000,0.000,25.40,54.07
12.382,0.000,0.000,24.52,51.29
12.382,0.000,0.000,24.52,51.29
12.384,0.000,0.000,23.54,49.54
12.384,0.000,0.000,23.54,49.54
12.397,0.000,0.000,22.57,48.10
12.397,0.000,0.000,22.57,48.10
12.435,0.000,0.000,21.55,46.64
12.435,0.000,0.000,21.55,46.64
12.449,0.000,0.000,20.55,41.95
12.449,0.000,0.000,20.55,41.95
12.449,0.000,0.000,19.99,40.90
12.449,0.000,0.000,19.99,40.90
12.468,0.000,0.000,19.87,38.23
12.468,0.000,0.000,19.87,38.23
12.480,0.000,0.000,19.98,35.23
12.480,0.000,0.000,19.98,35.23
12.493,0.000,0.000,20.32,32.31
12.493,0.000,0.000,20.32,32.31
12.510,0.000,0.000,20.89,30.12
12.510,0.000,0.000,20.89,30.12
12.529,0.000,0.000,21.63,28.25
12.529,0.000,0.000,21.63,28.25
12.541,0.000,0.000,22.59,26.93
12.541,0.000,0.000,22.59,26.93
12.557,0.000,0.000,23.78,26.38
12.557,0.000,0.000,23.78,26.38
12.580,0.000,0.000,25.21,26.47
12.580,0.000,0.000,25.21,26.47
12.588,0.000,0.000,26.80,26.10
12.588,0.000,0.000,26.80,26.10
12.604,0.000,0.000,28.61,26.45
12.604,0.000,0.000,28.61,26.45
12.629,0.000,0.000,30.52,27.41
12.629,0.000,0.000,30.52,27.41
12.636,0.000,0.000,32.42,28.18
12.637,0.000,0.000,32.42,28.18
12.652,0.000,0.000,34.24,29.04
12.652,0.000,0.000,34.24,29.04
12.678,0.000,0.000,36.05,29.92
12.678,0.000,0.000,36.05,29.92
12.685,0.000,0.000,37.88,30.66
12.685,0.000,0.000,37.88,30.66
12.701,0.000,0.000,39.80,31.32
12.701,0.000,0.000,39.80,31.32
12.728,0.000,0.000,41.61,31.89
12.728,0.000,0.000,41.61,31.89
12.733,0.000,0.000,43.21,32.33
12.733,0.000,0.000,43.21,32.33
12.748,0.000,0.000,44.64,32.64
12.748,0.000,0.000,44.64,32.64
12.778,0.000,0.000,45.95,33.21
12.778,0.000,0.000,45.95,33.21
12.780,0.000,0.000,47.34,33.59
12.780,0.000,0.000,47.34,33.59
12.797,0.000,0.000,48.94,33.87
12.797,0.000,0.000,48.94,33.87
12.828,0.000,0.000,50.55,33.84
12.828,0.000,0.000,50.55,33.84
12.829,0.000,0.000,51.95,33.96
12.829,0.000,0.000,51.95,33.96
12.845,0.000,0.000,53.24,33.82
12.845,0.000,0.000,53.24,33.82
12.888,0.000,0.000,54.51,34.15
12.888,0.000,0.000,54.51,34.15
12.906,0.000,0.000,55.72,35.01
12.906,0.000,0.000,55.72,35.01
12.906,0.000,0.000,56.92,34.63
12.906,0.000,0.000,56.92,34.63
12.920,0.000,0.000,58.11,34.54
12.920,0.000,0.000,58.11,34.54
12.934,0.000,0.000,59.27,34.69
12.934,0.000,0.000,59.27,34.69
12.940,0.000,0.000,60.38,34.68
12.940,0.000,0.000,60.38,34.68
12.956,0.000,0.000,61.45,34.34
12.956,0.000,0.000,61.45,34.34
12.978,0.000,0.000,62.54,35.46
12.978,0.000,0.000,62.54,35.46
12.988,0.000,0.000,63.62,35.78
12.988,0.000,0.000,63.62,35.78
13.005,0.000,0.000,64.72,36.00
13.005,0.000,0.000,64.72,36.00
13.029,0.000,0.000,65.93,36.01
13.029,0.000,0.000,65.93,36.01
13.037,0.000,0.000,67.17,35.82
13.037,0.000,0.000,67.17,35.82
13.053,0.000,0.000,68.42,35.47
13.053,0.000,0.000,68.42,35.47
13.077,0.000,0.000,69.70,35.44
13.077,0.000,0.000,69.70,35.44
13.084,0.000,0.000,71.01,34.93
13.084,0.000,0.000,71.01,34.93
13.100,0.000,0.000,72.22,34.90
13.100,0.000,0.000,72.22,34.90
13.127,0.000,0.000,73.35,35.03
13.127,0.000,0.000,73.35,35.03
13.133,0.000,0.000,74.31,35.43
13.133,0.000,0.000,74.31,35.43
13.149,0.000,0.000,75.08,36.00
13.149,0.000,0.000,75.08,36.00
13.193,0.000,0.000,75.68,37.47
13.193,0.000,0.000,75.68,37.47
13.201,0.000,0.000,76.30,38.94
13.201,0.000,0.000,76.30,38.94
13.202,0.000,0.000,76.93,39.46
13.202,0.000,0.000,76.93,39.46
13.227,0.000,0.000,77.52,40.44
13.227,0.000,0.000,77.52,40.44
13.229,0.000,0.000,78.05,40.70
13.229,0.000,0.000,78.05,40.70
13.245,0.000,0.000,78.51,40.96
13.245,0.000,0.000,78.51,40.96
13.279,0.000,0.000,78.86,41.27
13.279,0.000,0.000,78.86,41.27
13.293,0.000,0.000,79.17,42.73
13.293,0.000,0.000,79.17,42.73
13.295,0.000,0.000,79.54,43.04
13.295,0.000,0.000,79.54,43.04
13.310,0.000,0.000,80.08,43.43
13.310,0.000,0.000,80.08,43.43
13.329,0.000,0.000,80.82,42.64
13.329,0.000,0.000,80.82,42.64
13.340,0.000,0.000,81.50,41.68
13.340,0.000,0.000,81.50,41.68
13.357,0.000,0.000,82.02,41.18
13.357,0.000,0.000,82.02,41.18
13.378,0.000,0.000,82.45,41.13
13.378,0.000,0.000,82.45,41.13
13.389,0.000,0.000,82.89,41.35
13.389,0.000,0.000,82.89,41.35
13.405,0.000,0.000,83.48,41.65
13.405,0.000,0.000,83.48,41.65
13.426,0.000,0.000,84.55,41.08
13.426,0.000,0.000,84.55,41.08
13.436,0.000,0.000,85.94,38.61
13.436,0.000,0.000,85.94,38.61
13.453,0.000,0.000,87.05,37.41
13.453,0.000,0.000,87.05,37.41
13.478,0.000,0.000,87.41,37.60
13.478,0.000,0.000,87.41,37.60
13.484,0.000,0.000,87.55,38.48
13.484,0.000,0.000,87.55,38.48
13.501,0.000,0.000,87.62,40.42
13.501,0.000,0.000,87.62,40.42
13.548,0.000,0.000,87.65,44.53
13.548,0.000,0.000,87.65,44.53
13.548,0.000,0.000,87.70,47.57
13.548,0.000,0.000,87.70,47.57
13.550,0.000,0.000,87.70,48.70
13.550,0.000,0.000,87.70,48.70
13.577,0.000,0.000,87.64,49.40
13.577,0.000,0.000,87.64,49.40
13.580,0.000,0.000,87.52,50.12
13.580,0.000,0.000,87.52,50.12
13.597,0.000,0.000,87.30,51.01
13.597,0.000,0.000,87.30,51.01
13.628,0.000,0.000,86.93,52.49
13.628,0.000,0.000,86.93,52.49
13.629,0.000,0.000,86.29,55.30
13.629,0.000,0.000,86.29,55.30
13.645,0.000,0.000,85.45,58.33
13.645,0.000,0.000,85.45,58.33
13.687,0.000,0.000,84.55,61.18
13.687,0.000,0.000,84.55,61.18
13.702,0.000,0.000,83.59,63.62
13.702,0.000,0.000,83.59,63.62
13.703,0.000,0.000,82.62,68.92
13.703,0.000,0.000,82.62,68.92
13.717,0.000,0.000,81.53,71.04
13.717,0.000,0.000,81.53,71.04
13.728,0.000,0.000,80.17,75.17
13.728,0.000,0.000,80.17,75.17
13.741,0.000,0.000,78.60,79.30
13.741,0.000,0.000,78.60,79.30
13.757,0.000,0.000,76.99,84.64
13.757,0.000,0.000,76.99,84.64
13.778,0.000,0.000,75.42,85.14
13.778,0.000,0.000,75.42,85.14
13.788,0.000,0.000,73.84,88.72
13.788,0.000,0.000,73.84,88.72
13.804,0.000,0.000,72.14,89.87
13.804,0.000,0.000,72.14,89.87
13.828,0.000,0.000,70.05,93.40
13.828,0.000,0.000,70.05,93.40
13.836,0.000,0.000,67.84,97.42
13.836,0.000,0.000,67.84,97.42
13.853,0.000,0.000,66.42,96.43
13.853,0.000,0.000,66.42,96.43
13.878,0.000,0.000,65.57,90.25
13.878,0.000,0.000,65.57,90.25
13.885,0.000,0.000,64.58,86.15
13.885,0.000,0.000,64.58,86.15
13.901,0.000,0.000,63.54,80.26
13.901,0.000,0.000,63.54,80.26
13.927,0.000,0.000,62.39,74.07
13.927,0.000,0.000,62.39,74.07
13.932,0.000,0.000,61.13,73.65
13.932,0.000,0.000,61.13,73.65
13.949,0.000,0.000,59.93,75.89
13.949,0.000,0.000,59.93,75.89
13.977,0.000,0.000,58.68,76.13
13.977,0.000,0.000,58.68,76.13
13.980,0.000,0.000,57.32,79.02
13.980,0.000,0.000,57.32,79.02
13.996,0.000,0.000,55.91,80.65
13.996,0.000,0.000,55.91,80.65
14.028,0.000,0.000,54.38,81.30
14.028,0.000,0.000,54.38,81.30
14.029,0.000,0.000,52.95,82.97
14.029,0.000,0.000,52.95,82.97
14.044,0.000,0.000,51.63,84.82
14.044,0.000,0.000,51.63,84.82
14.067,0.000,0.000,50.26,83.58
14.067,0.000,0.000,50.26,83.58
14.079,0.000,0.000,48.80,82.71
14.079,0.000,0.000,48.80,82.71
14.093,0.000,0.000,47.15,84.64
14.093,0.000,0.000,47.15,84.64
14.117,0.000,0.000,45.15,86.94
14.117,0.000,0.000,45.15,86.94
14.129,0.000,0.000,43.31,87.02
14.129,0.000,0.000,43.31,87.02
14.140,0.000,0.000,41.75,90.09
14.141,0.000,0.000,41.75,90.09
14.156,0.000,0.000,40.27,90.30
14.156,0.000,0.000,40.27,90.30
14.178,0.000,0.000,38.75,86.59
14.178,0.000,0.000,38.75,86.59
14.188,0.000,0.000,37.18,83.70
14.188,0.000,0.000,37.18,83.70
14.204,0.000,0.000,35.47,82.15
14.204,0.000,0.000,35.47,82.15
14.227,0.000,0.000,33.78,78.10
14.227,0.000,0.000,33.78,78.10
14.237,0.000,0.000,32.32,75.51
14.237,0.000,0.000,32.32,75.51
14.252,0.000,0.000,30.98,73.36
14.252,0.000,0.000,30.98,73.36
14.277,0.000,0.000,29.66,68.50
14.277,0.000,0.000,29.66,68.50
14.284,0.000,0.000,28.18,65.95
14.284,0.000,0.000,28.18,65.95
14.300,0.000,0.000,26.55,62.87
14.300,0.000,0.000,26.55,62.87
14.327,0.000,0.000,25.07,60.44
14.327,0.000,0.000,25.07,60.44
14.332,0.000,0.000,23.76,57.66
14.332,0.000,0.000,23.76,57.66
14.348,0.000,0.000,22.57,55.19
14.348,0.000,0.000,22.57,55.19
14.377,0.000,0.000,21.47,50.41
14.377,0.000,0.000,21.47,50.41
14.380,0.000,0.000,20.47,46.62
14.380,0.000,0.000,20.47,46.62
14.396,0.000,0.000,19.52,43.05
14.396,0.000,0.000,19.52,43.05
14.428,0.000,0.000,18.63,39.82
14.428,0.000,0.000,18.63,39.82
14.429,0.000,0.000,17.86,37.30
14.429,0.000,0.000,17.86,37.30
14.445,0.000,0.000,17.09,35.35
14.445,0.000,0.000,17.09,35.35
14.467,0.000,0.000,16.83,32.63
14.467,0.000,0.000,16.83,32.63
14.479,0.000,0.000,16.89,30.36
14.479,0.000,0.000,16.89,30.36
14.493,0.000,0.000,17.18,28.38
14.493,0.000,0.000,17.18,28.38
14.517,0.000,0.000,17.62,26.62
14.517,0.000,0.000,17.62,26.62
14.529,0.000,0.000,18.19,24.89
14.529,0.000,0.000,18.19,24.89
14.540,0.000,0.000,18.87,24.13
14.540,0.000,0.000,18.87,24.13
14.557,0.000,0.000,19.74,23.95
14.557,0.000,0.000,19.74,23.95
14.579,0.000,0.000,20.78,24.21
14.579,0.000,0.000,20.78,24.21
14.588,0.000,0.000,21.96,23.97
14.588,0.000,0.000,21.96,23.97
14.605,0.000,0.000,23.20,24.40
14.605,0.000,0.000,23.20,24.40
14.628,0.000,0.000,24.46,24.84
14.628,0.000,0.000,24.46,24.84
14.636,0.000,0.000,25.79,25.39
14.636,0.000,0.000,25.79,25.39
14.652,0.000,0.000,27.32,26.02
14.652,0.000,0.000,27.32,26.02
14.676,0.000,0.000,28.90,27.14
14.676,0.000,0.000,28.90,27.14
14.685,0.000,0.000,30.52,27.81
14.685,0.000,0.000,30.52,27.81
14.701,0.000,0.000,32.09,28.53
14.701,0.000,0.000,32.09,28.53
14.727,0.000,0.000,33.55,29.24
14.727,0.000,0.000,33.55,29.24
14.733,0.000,0.000,35.06,30.01
14.733,0.000,0.000,35.06,30.01
14.749,0.000,0.000,36.66,30.63
14.749,0.000,0.000,36.66,30.63
14.777,0.000,0.000,38.30,31.42
14.777,0.000,0.000,38.30,31.42
14.781,0.000,0.000,39.91,31.90
14.781,0.000,0.000,39.91,31.90
14.797,0.000,0.000,41.38,32.35
14.797,0.000,0.000,41.38,32.35
14.828,0.000,0.000,42.84,32.78
14.828,0.000,0.000,42.84,32.78
14.830,0.000,0.000,44.31,33.11
14.830,0.000,0.000,44.31,33.11
14.845,0.000,0.000,45.85,33.38
14.845,0.000,0.000,45.85,33.38
14.867,0.000,0.000,47.39,33.70
14.867,0.000,0.000,47.39,33.70
14.880,0.000,0.000,48.71,34.01
14.880,0.000,0.000,48.71,34.01
14.893,0.000,0.000,49.87,34.11
14.893,0.000,0.000,49.87,34.11
14.917,0.000,0.000,51.02,34.62
14.917,0.000,0.000,51.02,34.62
14.929,0.000,0.000,52.23,34.88
14.929,0.000,0.000,52.23,34.88
14.941,0.000,0.000,53.58,35.04
14.941,0.000,0.000,53.58,35.04
14.956,0.000,0.000,55.23,34.53
14.956,0.000,0.000,55.23,34.53
14.978,0.000,0.000,56.90,34.22
14.978,0.000,0.000,56.90,34.22
14.989,0.000,0.000,58.30,33.93
14.989,0.000,0.000,58.30,33.93
15.004,0.000,0.000,59.47,33.95
15.004,0.000,0.000,59.47,33.95
15.029,0.000,0.000,60.54,34.26
15.029,0.000,0.000,60.54,34.26
15.036,0.000,0.000,61.60,34.89
15.036,0.000,0.000,61.60,34.89
15.053,0.000,0.000,62.72,35.54
15.053,0.000,0.000,62.72,35.54
15.079,0.000,0.000,63.91,36.12
15.079,0.000,0.000,63.91,36.12
15.084,0.000,0.000,65.13,35.65
15.084,0.000,0.000,65.13,35.65
15.101,0.000,0.000,66.38,35.49
15.101,0.000,0.000,66.38,35.49
15.127,0.000,0.000,67.72,35.06
15.127,0.000,0.000,67.72,35.06
15.132,0.000,0.000,69.15,34.63
15.132,0.000,0.000,69.15,34.63
15.149,0.000,0.000,70.67,34.21
15.149,0.000,0.000,70.67,34.21
15.179,0.000,0.000,72.20,34.40
15.179,0.000,0.000,72.20,34.40
15.181,0.000,0.000,73.51,34.06
15.181,0.000,0.000,73.51,34.06
15.196,0.000,0.000,74.57,34.37
15.196,0.000,0.000,74.57,34.37
15.231,0.000,0.000,75.33,35.17
15.231,0.000,0.000,75.33,35.17
15.232,0.000,0.000,75.96,36.42
15.232,0.000,0.000,75.96,36.42
15.245,0.000,0.000,76.47,37.71
15.245,0.000,0.000,76.47,37.71
15.286,0.000,0.000,76.93,40.00
15.286,0.000,0.000,76.93,40.00
15.300,0.000,0.000,77.50,41.24
15.300,0.000,0.000,77.50,41.24
15.300,0.000,0.000,78.16,41.64
15.300,0.000,0.000,78.16,41.64
15.308,0.000,0.000,78.80,40.87
15.308,0.000,0.000,78.80,40.87
15.328,0.000,0.000,79.34,41.15
15.328,0.000,0.000,79.34,41.15
15.341,0.000,0.000,79.73,41.11
15.341,0.000,0.000,79.73,41.11
15.357,0.000,0.000,80.03,41.73
15.357,0.000,0.000,80.03,41.73
15.378,0.000,0.000,80.35,42.41
15.378,0.000,0.000,80.35,42.41
15.388,0.000,0.000,80.73,43.68
15.388,0.000,0.000,80.73,43.68
15.405,0.000,0.000,81.20,43.70
15.405,0.000,0.000,81.20,43.70
15.449,0.000,0.000,81.74,43.81
15.449,0.000,0.000,81.74,43.81
15.449,0.000,0.000,82.23,43.27
15.449,0.000,0.000,82.23,43.27
15.452,0.000,0.000,82.52,42.95
15.452,0.000,0.000,82.52,42.95
15.484,0.000,0.000,82.75,43.54
15.484,0.000,0.000,82.75,43.54
15.486,0.000,0.000,83.02,43.88
15.486,0.000,0.000,83.02,43.88
15.501,0.000,0.000,83.32,44.20
15.501,0.000,0.000,83.32,44.20
15.527,0.000,0.000,83.64,44.68
15.527,0.000,0.000,83.64,44.68
15.533,0.000,0.000,83.92,45.14
15.533,0.000,0.000,83.92,45.14
15.549,0.000,0.000,84.06,45.27
15.549,0.000,0.000,84.06,45.27
15.607,0.000,0.000,84.04,46.36
15.607,0.000,0.000,84.04,46.36
15.607,0.000,0.000,83.87,47.74
15.607,0.000,0.000,83.87,47.74
15.607,0.000,0.000,83.43,51.61
15.607,0.000,0.000,83.43,51.61
15.632,0.000,0.000,82.57,55.85
15.632,0.000,0.000,82.57,55.85
15.632,0.000,0.000,81.41,61.67
15.632,0.000,0.000,81.41,61.67
15.645,0.000,0.000,79.95,68.97
15.645,0.000,0.000,79.95,68.97
15.667,0.000,0.000,78.36,77.37
15.667,0.000,0.000,78.36,77.37
15.678,0.000,0.000,76.55,82.54
15.678,0.000,0.000,76.55,82.54
15.692,0.000,0.000,74.42,91.76
15.692,0.000,0.000,74.42,91.76
15.708,0.000,0.000,72.10,99.46
15.708,0.000,0.000,72.10,99.46
15.730,0.000,0.000,69.59,100.00
15.730,0.000,0.000,69.59,100.00
15.740,0.000,0.000,66.99,100.00
15.740,0.000,0.000,66.99,100.00
15.756,0.000,0.000,64.34,100.00
15.756,0.000,0.000,64.34,100.00
15.779,0.000,0.000,61.64,100.00
15.779,0.000,0.000,61.64,100.00
15.788,0.000,0.000,59.15,100.00
15.788,0.000,0.000,59.15,100.00
15.804,0.000,0.000,57.04,100.00
15.804,0.000,0.000,57.04,100.00
15.828,0.000,0.000,54.89,100.00
15.828,0.000,0.000,54.89,100.00
15.837,0.000,0.000,52.27,100.00
15.837,0.000,0.000,52.27,100.00
15.853,0.000,0.000,49.27,99.97
15.853,0.000,0.000,49.27,99.97
15.878,0.000,0.000,46.09,99.25
15.878,0.000,0.000,46.09,99.25
15.885,0.000,0.000,43.03,97.61
15.885,0.000,0.000,43.03,97.61
15.900,0.000,0.000,40.17,95.27
15.900,0.000,0.000,40.17,95.27
15.927,0.000,0.000,37.33,92.18
15.927,0.000,0.000,37.33,92.18
15.933,0.000,0.000,34.55,88.45
15.933,0.000,0.000,34.55,88.45
15.949,0.000,0.000,31.84,84.16
15.949,0.000,0.000,31.84,84.16
16.000,0.000,0.000,28.94,78.90
16.000,0.000,0.000,28.94,78.90
16.000,0.000,0.000,26.01,72.92
16.000,0.000,0.000,26.01,72.92
16.001,0.000,0.000,23.52,67.34
16.001,0.000,0.000,23.52,67.34
16.027,0.000,0.000,21.24,61.88
16.027,0.000,0.000,21.24,61.88
16.029,0.000,0.000,19.01,56.25
16.029,0.000,0.000,19.01,56.25
16.044,0.000,0.000,16.86,50.52
16.044,0.000,0.000,16.86,50.52
16.092,0.000,0.000,14.93,45.20
16.092,0.000,0.000,14.93,45.20
16.115,0.000,0.000,13.46,40.24
16.115,0.000,0.000,13.46,40.24
16.115,0.000,0.000,12.34,37.81
16.115,0.000,0.000,12.34,37.81
16.118,0.000,0.000,11.18,34.41
16.118,0.000,0.000,11.18,34.41
16.139,0.000,0.000,10.36,31.99
16.139,0.000,0.000,10.36,31.99
16.140,0.000,0.000,9.92,30.65
16.140,0.000,0.000,9.92,30.65
16.156,0.000,0.000,9.64,28.81
16.156,0.000,0.000,9.64,28.81
16.178,0.000,0.000,9.65,18.06
16.178,0.000,0.000,9.65,18.06
16.188,0.000,0.000,9.96,16.76
16.188,0.000,0.000,9.96,16.76
16.204,0.000,0.000,10.67,16.02
16.204,0.000,0.000,10.67,16.02
16.230,0.000,0.000,11.55,15.89
16.230,0.000,0.000,11.55,15.89
16.236,0.000,0.000,12.64,15.74
16.236,0.000,0.000,12.64,15.74
16.252,0.000,0.000,13.96,16.12
16.252,0.000,0.000,13.96,16.12
16.279,0.000,0.000,15.62,17.04
16.279,0.000,0.000,15.62,17.04
16.285,0.000,0.000,17.83,18.00
16.285,0.000,0.000,17.83,18.00
16.300,0.000,0.000,20.38,19.73
16.300,0.000,0.000,20.38,19.73
16.327,0.000,0.000,23.30,22.06
16.327,0.000,0.000,23.30,22.06
16.332,0.000,0.000,25.96,24.03
16.332,0.000,0.000,25.96,24.03
16.349,0.000,0.000,28.83,25.97
16.349,0.000,0.000,28.83,25.97
16.379,0.000,0.000,31.56,27.62
16.379,0.000,0.000,31.56,27.62
16.380,0.000,0.000,34.19,29.01
16.380,0.000,0.000,34.19,29.01
16.396,0.000,0.000,36.53,30.09
16.396,0.000,0.000,36.53,30.09
16.430,0.000,0.000,38.66,30.93
16.430,0.000,0.000,38.66,30.93
16.432,0.000,0.000,40.66,31.59
16.432,0.000,0.000,40.66,31.59
16.444,0.000,0.000,42.28,32.03
16.444,0.000,0.000,42.28,32.03
16.468,0.000,0.000,43.83,32.38
16.468,0.000,0.000,43.83,32.38
16.480,0.000,0.000,45.55,32.76
16.480,0.000,0.000,45.55,32.76
16.493,0.000,0.000,47.68,32.98
16.493,0.000,0.000,47.68,32.98
16.510,0.000,0.000,49.97,33.00
16.510,0.000,0.000,49.97,33.00
16.529,0.000,0.000,52.34,33.00
16.529,0.000,0.000,52.34,33.00
16.540,0.000,0.000,54.72,33.00
16.540,0.000,0.000,54.72,33.00
16.556,0.000,0.000,57.04,33.00
16.556,0.000,0.000,57.04,33.00
16.579,0.000,0.000,59.06,33.00
16.579,0.000,0.000,59.06,33.00
16.589,0.000,0.000,60.52,33.00
16.589,0.000,0.000,60.52,33.00
16.604,0.000,0.000,61.80,33.00
16.604,0.000,0.000,61.80,33.00
16.628,0.000,0.000,63.13,33.26
16.628,0.000,0.000,63.13,33.26
16.636,0.000,0.000,64.66,33.74
16.636,0.000,0.000,64.66,33.74
16.652,0.000,0.000,66.45,33.69
16.652,0.000,0.000,66.45,33.69
16.678,0.000,0.000,68.19,33.77
16.678,0.000,0.000,68.19,33.77
16.684,0.000,0.000,69.68,33.54
16.684,0.000,0.000,69.68,33.54
16.700,0.000,0.000,70.84,33.62
16.701,0.000,0.000,70.84,33.62
16.751,0.000,0.000,71.75,34.21
16.751,0.000,0.000,71.75,34.21
16.754,0.000,0.000,72.63,35.48
16.754,0.000,0.000,72.63,35.48
