Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
47.788,0.000,0.000,39.08,18.65
47.789,0.000,0.000,39.08,18.69
47.820,0.000,0.000,39.69,18.74
47.821,0.000,0.000,39.69,18.79
47.822,0.000,0.000,40.26,18.84
47.823,0.000,0.000,40.26,18.89
47.824,0.000,0.000,40.26,18.92
47.824,0.000,0.000,40.26,18.95
47.833,0.000,0.000,40.78,19.00
47.834,0.000,0.000,40.78,19.03
47.837,0.000,0.000,40.78,19.06
47.838,0.000,0.000,40.78,19.08
47.839,0.000,0.000,41.28,19.11
47.841,0.000,0.000,41.28,19.14
47.845,0.000,0.000,41.79,19.18
47.852,0.000,0.000,41.79,19.21
47.854,0.000,0.000,41.79,19.24
47.857,0.000,0.000,41.79,19.26
47.871,0.000,0.000,42.29,19.29
47.872,0.000,0.000,42.29,19.31
47.874,0.000,0.000,42.29,19.34
47.882,0.000,0.000,42.29,19.35
47.899,0.000,0.000,42.81,19.38
47.901,0.000,0.000,42.81,19.40
47.901,0.000,0.000,42.81,19.42
47.902,0.000,0.000,42.81,19.43
47.903,0.000,0.000,43.27,19.46
47.904,0.000,0.000,43.27,19.48
47.905,0.000,0.000,43.27,19.49
47.906,0.000,0.000,43.27,19.51
47.909,0.000,0.000,43.67,19.53
47.910,0.000,0.000,43.67,19.54
47.918,0.000,0.000,43.67,19.55
47.919,0.000,0.000,43.67,19.56
47.920,0.000,0.000,44.00,19.58
47.921,0.000,0.000,44.00,19.59
47.922,0.000,0.000,44.00,19.60
47.925,0.000,0.000,44.00,19.61
47.964,0.000,0.000,44.30,19.63
47.965,0.000,0.000,44.30,19.64
47.968,0.000,0.000,44.61,19.65
47.969,0.000,0.000,44.61,19.66
47.972,0.000,0.000,44.89,19.68
47.972,0.000,0.000,44.89,19.69
47.974,0.000,0.000,44.89,19.70
47.979,0.000,0.000,44.89,19.71
48.002,0.000,0.000,45.17,19.72
48.003,0.000,0.000,45.17,19.73
48.004,0.000,0.000,45.17,19.74
48.005,0.000,0.000,45.17,19.75
48.008,0.000,0.000,45.41,19.76
48.016,0.000,0.000,45.41,19.76
48.021,0.000,0.000,45.62,19.77
48.022,0.000,0.000,45.62,19.78
48.029,0.000,0.000,45.62,19.79
48.032,0.000,0.000,45.62,19.79
48.034,0.000,0.000,45.77,19.80
48.036,0.000,0.000,45.77,19.80
48.054,0.000,0.000,45.77,19.81
48.055,0.000,0.000,45.77,19.81
48.083,0.000,0.000,45.91,19.82
48.084,0.000,0.000,45.91,19.82
48.084,0.000,0.000,46.07,19.82
48.085,0.000,0.000,46.07,19.83
48.087,0.000,0.000,46.20,19.84
48.088,0.000,0.000,46.20,19.84
48.091,0.000,0.000,46.20,19.84
48.095,0.000,0.000,46.20,19.85
48.098,0.000,0.000,46.34,19.85
48.101,0.000,0.000,46.34,19.85
48.102,0.000,0.000,46.34,19.86
48.103,0.000,0.000,46.34,19.86
48.141,0.000,0.000,46.44,19.86
48.150,0.000,0.000,46.44,19.86
48.153,0.000,0.000,46.55,19.87
48.153,0.000,0.000,46.55,19.87
48.154,0.000,0.000,46.64,19.87
48.155,0.000,0.000,46.64,19.88
48.159,0.000,0.000,46.64,19.88
48.161,0.000,0.000,46.64,19.88
48.166,0.000,0.000,46.77,19.88
48.168,0.000,0.000,46.77,19.89
48.169,0.000,0.000,46.77,19.89
48.170,0.000,0.000,46.77,19.89
48.196,0.000,0.000,46.92,19.89
48.201,0.000,0.000,46.92,19.90
48.202,0.000,0.000,46.92,19.90
48.203,0.000,0.000,46.92,19.90
48.209,0.000,0.000,47.10,19.90
48.212,0.000,0.000,47.10,19.91
48.217,0.000,0.000,47.27,19.91
48.220,0.000,0.000,47.27,19.91
48.220,0.000,0.000,47.27,19.92
48.221,0.000,0.000,47.27,19.92
48.233,0.000,0.000,47.44,19.92
48.234,0.000,0.000,47.44,19.92
48.236,0.000,0.000,47.44,19.93
48.237,0.000,0.000,47.44,19.93
48.258,0.000,0.000,47.69,19.93
48.262,0.000,0.000,47.69,19.94
48.267,0.000,0.000,47.69,19.94
48.268,0.000,0.000,47.69,19.94
48.271,0.000,0.000,47.94,19.94
48.272,0.000,0.000,47.94,19.95
48.274,0.000,0.000,48.16,19.95
48.277,0.000,0.000,48.16,19.95
48.283,0.000,0.000,48.16,19.96
48.284,0.000,0.000,48.16,19.96
48.296,0.000,0.000,48.37,19.96
48.297,0.000,0.000,48.37,19.96
48.318,0.000,0.000,48.37,19.97
48.319,0.000,0.000,48.37,19.97
48.320,0.000,0.000,48.59,19.97
48.320,0.000,0.000,48.59,19.97
48.321,0.000,0.000,48.59,19.97
48.324,0.000,0.000,48.59,19.98
48.326,0.000,0.000,48.76,19.98
48.331,0.000,0.000,48.76,19.98
48.334,0.000,0.000,48.76,19.98
48.336,0.000,0.000,48.76,19.98
48.338,0.000,0.000,48.96,19.98
48.339,0.000,0.000,48.96,19.98
48.342,0.000,0.000,48.96,19.98
48.344,0.000,0.000,48.96,19.99
48.366,0.000,0.000,49.14,19.99
48.367,0.000,0.000,49.14,19.99
48.370,0.000,0.000,49.31,19.99
48.372,0.000,0.000,49.31,19.99
48.375,0.000,0.000,49.31,19.99
48.384,0.000,0.000,49.31,19.99
48.387,0.000,0.000,49.47,19.99
48.388,0.000,0.000,49.47,19.99
48.424,0.000,0.000,49.68,20.00
48.427,0.000,0.000,49.68,20.00
48.428,0.000,0.000,49.91,20.00
48.434,0.000,0.000,49.91,20.00
48.435,0.000,0.000,49.91,20.00
48.436,0.000,0.000,49.91,20.00
48.439,0.000,0.000,50.11,20.00
48.440,0.000,0.000,50.11,20.00
48.442,0.000,0.000,50.11,20.00
48.446,0.000,0.000,50.11,20.00
48.449,0.000,0.000,50.37,20.00
48.450,0.000,0.000,50.37,20.00
48.453,0.000,0.000,50.37,20.00
48.454,0.000,0.000,50.37,20.00
48.484,0.000,0.000,50.62,20.00
48.485,0.000,0.000,50.62,20.00
48.490,0.000,0.000,50.91,20.00
48.494,0.000,0.000,50.91,20.00
48.500,0.000,0.000,50.91,20.00
48.505,0.000,0.000,50.91,20.00
48.518,0.000,0.000,51.18,20.00
48.519,0.000,0.000,51.18,20.00
48.534,0.000,0.000,51.47,20.00
48.535,0.000,0.000,51.47,20.00
48.535,0.000,0.000,51.47,20.00
48.536,0.000,0.000,51.47,20.00
48.551,0.000,0.000,51.71,20.00
48.552,0.000,0.000,51.71,20.00
48.552,0.000,0.000,51.96,20.00
48.553,0.000,0.000,51.96,20.00
48.555,0.000,0.000,51.96,20.00
48.555,0.000,0.000,51.96,20.00
48.562,0.000,0.000,52.19,20.00
48.570,0.000,0.000,52.19,20.00
48.575,0.000,0.000,52.19,20.00
48.576,0.000,0.000,52.19,20.00
48.594,0.000,0.000,52.29,20.00
48.595,0.000,0.000,52.29,20.00
48.612,0.000,0.000,52.33,20.00
48.612,0.000,0.000,52.33,20.00
48.613,0.000,0.000,52.33,20.00
48.614,0.000,0.000,52.33,20.00
48.619,0.000,0.000,52.35,20.00
48.620,0.000,0.000,52.35,20.00
48.636,0.000,0.000,52.32,20.00
48.637,0.000,0.000,52.32,20.00
48.658,0.000,0.000,52.32,20.00
48.665,0.000,0.000,52.32,20.00
48.670,0.000,0.000,52.27,20.00
48.671,0.000,0.000,52.27,20.00
48.672,0.000,0.000,52.14,20.23
48.678,0.000,0.000,52.14,20.41
48.681,0.000,0.000,51.93,20.97
48.684,0.000,0.000,51.93,21.42
48.685,0.000,0.000,51.93,21.78
48.686,0.000,0.000,51.93,22.07
48.688,0.000,0.000,51.65,22.75
48.689,0.000,0.000,51.65,23.29
48.692,0.000,0.000,51.65,23.72
48.700,0.000,0.000,51.65,24.07
48.718,0.000,0.000,51.34,24.76
48.719,0.000,0.000,51.34,25.32
48.735,0.000,0.000,51.34,25.76
48.736,0.000,0.000,51.34,26.12
48.736,0.000,0.000,50.96,26.89
48.737,0.000,0.000,50.96,27.50
48.738,0.000,0.000,50.96,27.99
48.739,0.000,0.000,50.96,28.38
48.745,0.000,0.000,50.49,29.20
48.750,0.000,0.000,50.49,29.85
48.751,0.000,0.000,49.92,30.86
48.752,0.000,0.000,49.92,31.66
48.768,0.000,0.000,49.92,32.31
48.769,0.000,0.000,49.92,32.82
48.791,0.000,0.000,49.29,33.76
48.795,0.000,0.000,49.29,34.51
48.800,0.000,0.000,48.59,35.53
48.800,0.000,0.000,48.59,36.34
48.803,0.000,0.000,47.82,37.89
48.804,0.000,0.000,47.82,39.12
48.805,0.000,0.000,47.82,40.11
48.806,0.000,0.000,47.82,40.90
48.834,0.000,0.000,47.05,41.98
48.835,0.000,0.000,47.05,42.84
48.836,0.000,0.000,47.05,43.53
48.836,0.000,0.000,47.05,44.08
48.840,0.000,0.000,46.20,44.82
48.852,0.000,0.000,46.20,45.41
48.854,0.000,0.000,45.32,46.22
48.855,0.000,0.000,45.32,46.87
48.872,0.000,0.000,45.32,47.39
48.902,0.000,0.000,45.32,47.80
48.949,0.000,0.000,44.38,48.09
48.954,0.000,0.000,44.38,48.31
48.955,0.000,0.000,43.37,48.43
48.960,0.000,0.000,43.37,48.53
48.961,0.000,0.000,42.35,48.54
48.966,0.000,0.000,42.35,48.54
48.967,0.000,0.000,42.35,48.55
48.974,0.000,0.000,42.35,48.55
48.999,0.000,0.000,41.31,48.47
49.000,0.000,0.000,41.31,48.41
49.004,0.000,0.000,41.31,48.35
49.005,0.000,0.000,41.31,48.31
49.006,0.000,0.000,40.23,48.18
49.007,0.000,0.000,40.23,48.08
49.010,0.000,0.000,40.23,48.00
49.012,0.000,0.000,40.23,47.93
49.013,0.000,0.000,39.15,47.77
49.014,0.000,0.000,39.15,47.64
49.015,0.000,0.000,38.06,47.42
49.019,0.000,0.000,38.06,47.24
49.020,0.000,0.000,38.06,47.10
49.021,0.000,0.000,38.06,46.98
49.022,0.000,0.000,36.96,46.76
49.023,0.000,0.000,36.96,46.58
49.026,0.000,0.000,35.84,46.29
49.027,0.000,0.000,35.84,46.06
49.033,0.000,0.000,35.84,45.87
49.034,0.000,0.000,35.84,45.73
49.036,0.000,0.000,34.74,45.45
49.037,0.000,0.000,34.74,45.23
49.038,0.000,0.000,34.74,45.06
49.039,0.000,0.000,34.74,44.92
49.042,0.000,0.000,33.64,44.64
49.043,0.000,0.000,33.64,44.42
49.044,0.000,0.000,33.64,44.25
49.045,0.000,0.000,33.64,44.11
49.049,0.000,0.000,32.51,43.81
49.050,0.000,0.000,32.51,43.58
49.056,0.000,0.000,32.51,43.39
49.066,0.000,0.000,32.51,43.24
49.083,0.000,0.000,31.33,42.92
49.084,0.000,0.000,31.33,42.67
49.085,0.000,0.000,31.33,42.46
49.085,0.000,0.000,31.33,42.30
49.101,0.000,0.000,30.20,41.97
49.103,0.000,0.000,30.20,41.70
49.103,0.000,0.000,29.12,41.28
49.104,0.000,0.000,29.12,40.95
49.105,0.000,0.000,29.12,40.69
49.108,0.000,0.000,29.12,40.47
49.112,0.000,0.000,28.12,40.11
49.113,0.000,0.000,28.12,39.82
49.117,0.000,0.000,28.12,39.58
49.118,0.000,0.000,28.12,39.40
49.120,0.000,0.000,27.15,39.05
49.121,0.000,0.000,27.15,38.77
49.122,0.000,0.000,27.15,38.55
49.122,0.000,0.000,27.15,38.37
49.152,0.000,0.000,26.17,38.03
49.153,0.000,0.000,26.17,37.75
49.154,0.000,0.000,26.17,37.52
49.158,0.000,0.000,26.17,37.34
49.166,0.000,0.000,25.15,36.98
49.167,0.000,0.000,25.15,36.69
49.168,0.000,0.000,25.15,36.45
49.169,0.000,0.000,25.15,36.27
49.170,0.000,0.000,24.12,35.89
49.171,0.000,0.000,24.12,35.58
49.172,0.000,0.000,24.12,35.34
49.174,0.000,0.000,24.12,35.14
49.200,0.000,0.000,23.10,34.75
49.201,0.000,0.000,23.10,34.44
49.202,0.000,0.000,23.10,34.19
49.203,0.000,0.000,23.10,33.99
49.209,0.000,0.000,22.14,33.60
49.218,0.000,0.000,22.14,33.29
49.220,0.000,0.000,21.28,32.83
49.221,0.000,0.000,21.28,32.46
49.253,0.000,0.000,20.43,31.96
49.254,0.000,0.000,20.43,31.55
49.264,0.000,0.000,19.62,31.02
49.269,0.000,0.000,19.62,30.60
49.271,0.000,0.000,18.86,30.07
49.272,0.000,0.000,18.86,29.64
49.304,0.000,0.000,18.16,29.11
49.307,0.000,0.000,18.16,28.69
49.312,0.000,0.000,18.16,28.35
49.318,0.000,0.000,18.16,28.08
49.322,0.000,0.000,17.50,27.53
49.326,0.000,0.000,17.50,27.09
49.332,0.000,0.000,16.87,26.52
49.333,0.000,0.000,16.87,26.07
49.336,0.000,0.000,16.87,25.71
49.336,0.000,0.000,16.87,25.42
49.338,0.000,0.000,16.30,24.96
49.339,0.000,0.000,16.30,24.59
49.343,0.000,0.000,16.30,24.30
49.344,0.000,0.000,16.30,24.07
49.353,0.000,0.000,15.73,23.51
49.354,0.000,0.000,15.73,23.07
49.355,0.000,0.000,15.73,22.71
49.356,0.000,0.000,15.73,22.43
49.378,0.000,0.000,15.19,21.78
49.380,0.000,0.000,15.19,21.26
49.386,0.000,0.000,14.71,20.80
49.387,0.000,0.000,14.71,20.42
49.388,0.000,0.000,14.71,20.12
49.390,0.000,0.000,14.71,19.89
49.400,0.000,0.000,14.28,19.39
49.403,0.000,0.000,14.28,19.00
49.404,0.000,0.000,14.28,18.68
49.405,0.000,0.000,14.28,18.43
49.429,0.000,0.000,13.90,18.02
49.433,0.000,0.000,13.90,17.69
49.438,0.000,0.000,13.90,17.43
49.439,0.000,0.000,13.90,17.22
49.451,0.000,0.000,13.57,16.83
49.452,0.000,0.000,13.57,16.52
49.453,0.000,0.000,13.57,16.28
49.454,0.000,0.000,13.57,16.08
49.454,0.000,0.000,13.31,17.58
49.455,0.000,0.000,13.31,18.78
49.458,0.000,0.000,13.31,19.73
49.461,0.000,0.000,13.31,20.50
49.465,0.000,0.000,13.11,20.91
49.467,0.000,0.000,13.11,21.24
49.468,0.000,0.000,13.11,21.50
49.469,0.000,0.000,13.11,21.71
49.470,0.000,0.000,12.94,19.74
49.471,0.000,0.000,12.94,18.17
49.486,0.000,0.000,12.94,16.91
49.487,0.000,0.000,12.94,15.91
49.516,0.000,0.000,12.82,14.93
49.517,0.000,0.000,12.82,14.14
49.518,0.000,0.000,12.82,13.52
49.519,0.000,0.000,12.82,13.02
49.520,0.000,0.000,12.75,12.45
49.521,0.000,0.000,12.75,11.99
49.522,0.000,0.000,12.75,11.63
49.523,0.000,0.000,12.75,11.34
49.526,0.000,0.000,12.72,10.98
49.534,0.000,0.000,12.72,10.69
49.535,0.000,0.000,12.71,10.34
49.536,0.000,0.000,12.71,10.05
49.537,0.000,0.000,12.71,9.83
49.538,0.000,0.000,12.71,9.65
49.571,0.000,0.000,12.73,9.40
49.571,0.000,0.000,12.73,9.20
49.574,0.000,0.000,12.73,9.04
49.575,0.000,0.000,12.73,8.92
49.583,0.000,0.000,12.75,8.74
49.584,0.000,0.000,12.75,8.60
49.587,0.000,0.000,12.77,8.44
49.588,0.000,0.000,12.77,8.31
49.589,0.000,0.000,12.77,8.21
49.593,0.000,0.000,12.77,8.13
49.620,0.000,0.000,12.82,8.07
49.621,0.000,0.000,12.82,8.03
49.621,0.000,0.000,12.82,7.99
49.624,0.000,0.000,12.82,7.96
49.627,0.000,0.000,12.87,7.94
49.633,0.000,0.000,12.87,7.93
49.637,0.000,0.000,12.96,7.93
49.642,0.000,0.000,12.96,7.92
49.670,0.000,0.000,13.11,7.94
49.671,0.000,0.000,13.11,7.95
49.684,0.000,0.000,13.27,7.98
49.685,0.000,0.000,13.27,8.00
49.692,0.000,0.000,13.44,8.04
49.702,0.000,0.000,13.44,8.07
49.703,0.000,0.000,13.44,8.10
49.704,0.000,0.000,13.44,8.12
49.714,0.000,0.000,13.65,8.16
49.725,0.000,0.000,13.65,8.19
49.742,0.000,0.000,13.65,8.21
49.750,0.000,0.000,13.65,8.23
49.768,0.000,0.000,13.89,8.28
49.777,0.000,0.000,13.89,8.31
49.823,0.000,0.000,13.89,8.34
49.865,0.000,0.000,13.89,8.36
49.904,0.000,0.000,14.20,8.42
49.924,0.000,0.000,14.20,8.46
49.926,0.000,0.000,14.55,8.53
49.933,0.000,0.000,14.55,8.59
49.934,0.000,0.000,14.55,8.64
49.935,0.000,0.000,14.55,8.68
49.967,0.000,0.000,14.96,8.75
49.988,0.000,0.000,14.96,8.81
50.000,0.000,0.000,15.33,8.90
50.029,0.000,0.000,15.33,8.98
50.061,0.000,0.000,15.71,9.08
50.094,0.000,0.000,15.71,9.15
50.120,0.000,0.000,15.71,9.22
50.136,0.000,0.000,15.71,9.27
50.164,0.000,0.000,16.13,9.36
50.182,0.000,0.000,16.13,9.43
50.208,0.000,0.000,16.70,9.54
50.234,0.000,0.000,16.70,9.64
50.265,0.000,0.000,16.70,9.71
50.288,0.000,0.000,16.70,9.77
50.314,0.000,0.000,17.36,9.89
50.340,0.000,0.000,17.36,9.99
50.357,0.000,0.000,17.36,10.07
50.383,0.000,0.000,17.36,10.13
50.402,0.000,0.000,18.02,10.25
50.418,0.000,0.000,18.02,10.35
50.434,0.000,0.000,18.02,10.42
50.445,0.000,0.000,18.02,10.48
50.454,0.000,0.000,18.66,10.60
50.462,0.000,0.000,18.66,10.69
50.469,0.000,0.000,18.66,10.77
50.478,0.000,0.000,18.66,10.83
50.486,0.000,0.000,19.36,10.95
50.495,0.000,0.000,19.36,11.04
50.503,0.000,0.000,19.36,11.12
50.511,0.000,0.000,19.36,11.18
50.530,0.000,0.000,20.17,11.31
50.554,0.000,0.000,20.17,11.42
50.566,0.000,0.000,20.17,11.50
50.567,0.000,0.000,20.17,11.57
50.567,0.000,0.000,21.02,11.71
50.568,0.000,0.000,21.02,11.82
50.569,0.000,0.000,21.02,11.91
50.570,0.000,0.000,21.02,11.98
50.570,0.000,0.000,21.80,12.12
50.571,0.000,0.000,21.80,12.22
50.572,0.000,0.000,21.80,12.31
50.575,0.000,0.000,21.80,12.38
50.581,0.000,0.000,22.52,12.50
50.582,0.000,0.000,22.52,12.60
50.582,0.000,0.000,22.52,12.68
50.586,0.000,0.000,22.52,12.74
50.586,0.000,0.000,23.22,12.86
50.587,0.000,0.000,23.22,12.95
50.588,0.000,0.000,23.22,13.03
50.589,0.000,0.000,23.22,13.09
50.594,0.000,0.000,23.96,13.21
50.595,0.000,0.000,23.96,13.30
50.600,0.000,0.000,23.96,13.37
50.601,0.000,0.000,23.96,13.43
50.602,0.000,0.000,24.71,13.55
50.602,0.000,0.000,24.71,13.64
50.603,0.000,0.000,25.60,13.80
50.604,0.000,0.000,25.60,13.92
50.605,0.000,0.000,25.60,14.01
50.606,0.000,0.000,25.60,14.09
50.607,0.000,0.000,26.45,14.23
50.608,0.000,0.000,26.45,14.34
50.609,0.000,0.000,27.22,14.49
50.616,0.000,0.000,27.22,14.61
50.617,0.000,0.000,27.22,14.71
50.618,0.000,0.000,27.22,14.78
50.619,0.000,0.000,27.92,14.90
50.620,0.000,0.000,27.92,15.00
50.620,0.000,0.000,28.60,15.13
50.621,0.000,0.000,28.60,15.23
50.625,0.000,0.000,28.60,15.32
50.626,0.000,0.000,28.60,15.38
50.627,0.000,0.000,29.33,15.49
50.632,0.000,0.000,29.33,15.58
50.633,0.000,0.000,29.33,15.65
50.634,0.000,0.000,29.33,15.71
50.635,0.000,0.000,30.11,15.81
50.635,0.000,0.000,30.11,15.89
50.636,0.000,0.000,30.11,15.96
50.637,0.000,0.000,30.11,16.01
50.638,0.000,0.000,30.91,16.11
50.638,0.000,0.000,30.91,16.19
50.641,0.000,0.000,30.91,16.25
50.643,0.000,0.000,30.91,16.31
50.644,0.000,0.000,31.70,16.40
50.649,0.000,0.000,31.70,16.48
50.650,0.000,0.000,32.43,16.59
50.650,0.000,0.000,32.43,16.68
50.651,0.000,0.000,32.43,16.75
50.652,0.000,0.000,32.43,16.80
50.653,0.000,0.000,33.10,16.89
50.653,0.000,0.000,33.10,16.96
50.654,0.000,0.000,33.10,17.02
50.655,0.000,0.000,33.10,17.07
50.656,0.000,0.000,33.81,17.15
50.661,0.000,0.000,33.81,17.21
50.666,0.000,0.000,33.81,17.26
50.667,0.000,0.000,33.81,17.30
50.668,0.000,0.000,34.52,17.38
50.668,0.000,0.000,34.52,17.44
50.669,0.000,0.000,34.52,17.49
50.670,0.000,0.000,34.52,17.53
50.671,0.000,0.000,35.26,17.60
50.671,0.000,0.000,35.26,17.66
50.674,0.000,0.000,35.97,17.74
50.676,0.000,0.000,35.97,17.81
50.676,0.000,0.000,35.97,17.87
50.677,0.000,0.000,35.97,17.91
50.678,0.000,0.000,36.66,17.98
50.682,0.000,0.000,36.66,18.04
50.683,0.000,0.000,36.66,18.09
50.684,0.000,0.000,36.66,18.12
50.685,0.000,0.000,37.31,18.19
50.685,0.000,0.000,37.31,18.24
50.686,0.000,0.000,37.31,18.27
50.687,0.000,0.000,37.31,18.31
50.688,0.000,0.000,37.90,18.36
50.689,0.000,0.000,37.90,18.40
50.692,0.000,0.000,37.90,18.44
50.693,0.000,0.000,37.90,18.46
50.693,0.000,0.000,38.48,18.51
50.695,0.000,0.000,38.48,18.55
50.699,0.000,0.000,38.48,18.58
50.700,0.000,0.000,38.48,18.60
50.701,0.000,0.000,38.99,18.65
50.701,0.000,0.000,38.99,18.68
50.702,0.000,0.000,38.99,18.71
50.703,0.000,0.000,38.99,18.73
50.704,0.000,0.000,39.46,18.77
50.705,0.000,0.000,39.46,18.80
50.705,0.000,0.000,39.46,18.82
50.709,0.000,0.000,39.46,18.84
50.710,0.000,0.000,39.96,18.87
50.710,0.000,0.000,39.96,18.90
50.711,0.000,0.000,39.96,18.92
50.715,0.000,0.000,39.96,18.94
50.716,0.000,0.000,40.40,18.97
50.717,0.000,0.000,40.40,19.00
50.718,0.000,0.000,40.40,19.02
50.719,0.000,0.000,40.40,19.03
50.720,0.000,0.000,40.75,19.06
50.721,0.000,0.000,40.75,19.08
50.722,0.000,0.000,40.75,19.10
50.722,0.000,0.000,40.75,19.11
50.726,0.000,0.000,41.05,19.13
50.727,0.000,0.000,41.05,19.15
50.728,0.000,0.000,41.05,19.16
50.732,0.000,0.000,41.05,19.17
50.733,0.000,0.000,41.36,19.19
50.734,0.000,0.000,41.36,19.21
50.735,0.000,0.000,41.36,19.22
50.736,0.000,0.000,41.36,19.23
50.736,0.000,0.000,41.66,19.25
50.737,0.000,0.000,41.66,19.26
50.738,0.000,0.000,41.66,19.27
50.739,0.000,0.000,41.66,19.28
50.740,0.000,0.000,41.93,19.30
50.743,0.000,0.000,41.93,19.31
50.744,0.000,0.000,41.93,19.32
50.745,0.000,0.000,41.93,19.33
50.749,0.000,0.000,42.17,19.34
50.750,0.000,0.000,42.17,19.35
50.751,0.000,0.000,42.30,19.37
50.751,0.000,0.000,42.30,19.38
50.752,0.000,0.000,42.30,19.38
50.753,0.000,0.000,42.30,19.39
50.754,0.000,0.000,42.34,19.40
50.755,0.000,0.000,42.34,19.40
50.755,0.000,0.000,42.32,19.41
50.757,0.000,0.000,42.32,19.41
50.758,0.000,0.000,42.32,19.41
50.760,0.000,0.000,42.32,19.41
50.761,0.000,0.000,42.31,19.41
50.766,0.000,0.000,42.31,19.42
50.767,0.000,0.000,42.31,19.42
50.768,0.000,0.000,42.31,19.42
50.768,0.000,0.000,42.27,19.42
50.769,0.000,0.000,42.27,19.42
50.770,0.000,0.000,42.27,19.41
50.771,0.000,0.000,42.27,19.41
50.771,0.000,0.000,42.23,19.51
50.772,0.000,0.000,42.23,19.59
50.775,0.000,0.000,42.23,19.65
50.776,0.000,0.000,42.23,19.70
50.777,0.000,0.000,42.17,19.90
50.779,0.000,0.000,42.17,20.05
50.779,0.000,0.000,42.17,20.17
50.783,0.000,0.000,42.17,20.27
50.785,0.000,0.000,42.08,20.45
50.786,0.000,0.000,42.08,20.59
50.787,0.000,0.000,42.08,20.70
50.787,0.000,0.000,42.08,20.79
50.788,0.000,0.000,41.98,21.00
50.789,0.000,0.000,41.98,21.16
50.800,0.000,0.000,41.98,21.29
50.801,0.000,0.000,41.98,21.40
50.802,0.000,0.000,41.83,21.61
50.802,0.000,0.000,41.83,21.78
50.803,0.000,0.000,41.83,21.92
50.804,0.000,0.000,41.83,22.03
50.805,0.000,0.000,41.69,22.27
50.809,0.000,0.000,41.69,22.45
50.815,0.000,0.000,41.52,22.76
50.818,0.000,0.000,41.52,23.01
50.819,0.000,0.000,41.52,23.20
50.820,0.000,0.000,41.52,23.36
50.821,0.000,0.000,41.34,23.61
50.821,0.000,0.000,41.34,23.81
50.825,0.000,0.000,41.34,23.97
50.830,0.000,0.000,41.34,24.10
50.834,0.000,0.000,41.15,24.32
50.835,0.000,0.000,41.15,24.50
50.836,0.000,0.000,41.15,24.64
50.837,0.000,0.000,41.15,24.76
50.838,0.000,0.000,40.89,24.99
50.839,0.000,0.000,40.89,25.17
50.842,0.000,0.000,40.62,25.49
50.843,0.000,0.000,40.62,25.74
50.844,0.000,0.000,40.62,25.95
50.845,0.000,0.000,40.62,26.11
50.849,0.000,0.000,40.26,26.51
50.850,0.000,0.000,40.26,26.84
50.851,0.000,0.000,40.26,27.10
50.852,0.000,0.000,40.26,27.30
50.853,0.000,0.000,39.89,27.73
50.853,0.000,0.000,39.89,28.07
50.854,0.000,0.000,39.89,28.34
50.855,0.000,0.000,39.89,28.56
50.857,0.000,0.000,39.46,29.04
50.859,0.000,0.000,39.46,29.43
50.860,0.000,0.000,39.46,29.73
50.860,0.000,0.000,39.46,29.98
50.861,0.000,0.000,38.96,30.50
50.866,0.000,0.000,38.96,30.91
50.867,0.000,0.000,38.96,31.24
50.868,0.000,0.000,38.96,31.50
50.878,0.000,0.000,38.38,32.11
50.883,0.000,0.000,38.38,32.59
50.885,0.000,0.000,38.38,32.97
50.885,0.000,0.000,38.38,33.28
50.886,0.000,0.000,37.72,33.80
50.887,0.000,0.000,37.72,34.22
50.888,0.000,0.000,37.72,34.56
50.889,0.000,0.000,37.72,34.83
50.891,0.000,0.000,37.04,35.46
50.892,0.000,0.000,37.04,35.96
50.893,0.000,0.000,37.04,36.37
50.895,0.000,0.000,37.04,36.69
50.895,0.000,0.000,36.34,37.22
50.896,0.000,0.000,36.34,37.65
50.897,0.000,0.000,36.34,37.99
50.901,0.000,0.000,36.34,38.26
50.902,0.000,0.000,35.62,38.70
50.903,0.000,0.000,35.62,39.05
50.904,0.000,0.000,35.62,39.33
50.905,0.000,0.000,35.62,39.55
50.919,0.000,0.000,34.88,39.86
50.919,0.000,0.000,34.88,40.10
50.920,0.000,0.000,34.88,40.29
50.921,0.000,0.000,34.88,40.45
50.922,0.000,0.000,34.10,40.70
50.923,0.000,0.000,34.10,40.91
50.927,0.000,0.000,34.10,41.07
50.928,0.000,0.000,34.10,41.20
50.929,0.000,0.000,33.28,41.27
50.930,0.000,0.000,33.28,41.32
50.935,0.000,0.000,33.28,41.37
50.935,0.000,0.000,33.28,41.40
50.938,0.000,0.000,32.44,41.49
50.939,0.000,0.000,32.44,41.56
50.942,0.000,0.000,32.44,41.62
50.943,0.000,0.000,32.44,41.66
50.945,0.000,0.000,31.55,41.70
50.950,0.000,0.000,31.55,41.72
50.984,0.000,0.000,30.66,41.48
50.985,0.000,0.000,30.66,41.28
50.987,0.000,0.000,29.77,41.07
50.988,0.000,0.000,29.77,40.91
50.990,0.000,0.000,28.88,40.60
50.991,0.000,0.000,28.88,40.36
51.005,0.000,0.000,28.88,40.17
51.008,0.000,0.000,28.88,40.01
51.035,0.000,0.000,27.95,39.70
51.037,0.000,0.000,27.95,39.46
51.039,0.000,0.000,27.95,39.26
51.049,0.000,0.000,27.95,39.10
51.052,0.000,0.000,27.06,38.80
51.053,0.000,0.000,27.06,38.55
