Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
82.751,0.000,0.000,51.21,37.98
82.752,0.000,0.000,51.21,38.00
82.753,0.000,0.000,51.21,38.01
82.758,0.000,0.000,52.96,37.99
82.759,0.000,0.000,52.96,37.98
82.764,0.000,0.000,52.96,37.97
82.765,0.000,0.000,52.96,37.96
82.789,0.000,0.000,53.69,38.12
82.790,0.000,0.000,53.69,38.23
82.798,0.000,0.000,54.30,38.46
82.799,0.000,0.000,54.30,38.62
82.808,0.000,0.000,54.92,38.79
82.810,0.000,0.000,54.92,38.91
82.813,0.000,0.000,54.92,38.99
82.814,0.000,0.000,54.92,39.05
82.837,0.000,0.000,55.72,39.29
82.838,0.000,0.000,55.72,39.46
82.845,0.000,0.000,56.65,39.23
82.846,0.000,0.000,56.65,39.06
82.847,0.000,0.000,56.65,38.95
82.850,0.000,0.000,56.65,38.87
82.854,0.000,0.000,57.67,38.58
82.858,0.000,0.000,57.67,38.37
82.862,0.000,0.000,57.67,38.23
82.863,0.000,0.000,57.67,38.13
82.887,0.000,0.000,58.64,37.87
82.887,0.000,0.000,58.64,37.70
82.888,0.000,0.000,58.64,37.57
82.895,0.000,0.000,58.64,37.49
82.898,0.000,0.000,59.57,37.36
82.899,0.000,0.000,59.57,37.27
82.902,0.000,0.000,60.54,37.00
82.903,0.000,0.000,60.54,36.81
82.904,0.000,0.000,60.54,36.67
82.906,0.000,0.000,60.54,36.58
82.931,0.000,0.000,61.72,36.66
82.932,0.000,0.000,61.72,36.72
82.935,0.000,0.000,62.94,36.59
82.936,0.000,0.000,62.94,36.50
82.937,0.000,0.000,62.94,36.44
82.938,0.000,0.000,62.94,36.40
82.950,0.000,0.000,63.96,36.37
82.950,0.000,0.000,63.96,36.34
82.952,0.000,0.000,63.96,36.33
82.953,0.000,0.000,63.96,36.32
82.982,0.000,0.000,64.81,36.37
82.983,0.000,0.000,64.81,36.40
82.986,0.000,0.000,65.59,36.48
82.987,0.000,0.000,65.59,36.54
82.988,0.000,0.000,65.59,36.58
82.992,0.000,0.000,65.59,36.60
82.998,0.000,0.000,66.38,36.78
82.999,0.000,0.000,66.38,36.91
83.000,0.000,0.000,66.38,36.99
83.001,0.000,0.000,66.38,37.05
83.031,0.000,0.000,67.22,37.50
83.032,0.000,0.000,67.22,37.82
83.035,0.000,0.000,68.26,37.80
83.036,0.000,0.000,68.26,37.79
83.046,0.000,0.000,69.42,37.51
83.047,0.000,0.000,69.42,37.31
83.049,0.000,0.000,69.42,37.17
83.050,0.000,0.000,69.42,37.07
83.081,0.000,0.000,70.78,36.92
83.082,0.000,0.000,70.78,36.81
83.084,0.000,0.000,72.18,36.27
83.085,0.000,0.000,72.18,35.90
83.088,0.000,0.000,72.18,35.64
83.089,0.000,0.000,72.18,35.45
83.098,0.000,0.000,73.52,35.10
83.099,0.000,0.000,73.52,34.85
83.099,0.000,0.000,73.52,34.67
83.100,0.000,0.000,73.52,34.55
83.112,0.000,0.000,74.87,34.48
83.113,0.000,0.000,74.87,34.44
83.115,0.000,0.000,74.87,34.40
83.116,0.000,0.000,74.87,34.38
83.140,0.000,0.000,76.24,34.36
83.142,0.000,0.000,76.24,34.34
83.146,0.000,0.000,77.51,34.24
83.147,0.000,0.000,77.51,34.17
83.148,0.000,0.000,77.51,34.11
83.149,0.000,0.000,77.51,34.08
83.158,0.000,0.000,78.72,34.26
83.163,0.000,0.000,78.72,34.38
83.164,0.000,0.000,78.72,34.47
83.165,0.000,0.000,78.72,34.53
83.189,0.000,0.000,79.75,34.73
83.190,0.000,0.000,79.75,34.87
83.197,0.000,0.000,80.53,35.19
83.198,0.000,0.000,80.53,35.41
83.207,0.000,0.000,80.91,35.98
83.208,0.000,0.000,80.91,36.38
83.232,0.000,0.000,80.94,37.50
83.233,0.000,0.000,80.94,38.28
83.238,0.000,0.000,80.68,39.99
83.239,0.000,0.000,80.68,41.18
83.243,0.000,0.000,80.68,42.02
83.247,0.000,0.000,80.68,42.60
83.254,0.000,0.000,80.03,44.43
83.256,0.000,0.000,80.03,45.71
83.259,0.000,0.000,80.03,46.61
83.264,0.000,0.000,80.03,47.24
83.286,0.000,0.000,78.98,49.82
83.287,0.000,0.000,78.98,51.62
83.290,0.000,0.000,78.98,52.89
83.292,0.000,0.000,78.98,53.77
83.295,0.000,0.000,77.56,56.72
83.298,0.000,0.000,77.56,58.79
83.299,0.000,0.000,77.56,60.23
83.300,0.000,0.000,77.56,61.25
83.301,0.000,0.000,75.87,64.65
83.302,0.000,0.000,75.87,67.04
83.303,0.000,0.000,75.87,68.71
83.304,0.000,0.000,75.87,69.87
83.331,0.000,0.000,73.93,73.17
83.332,0.000,0.000,73.93,75.48
83.335,0.000,0.000,71.71,80.53
83.336,0.000,0.000,71.71,84.06
83.337,0.000,0.000,71.71,86.54
83.338,0.000,0.000,71.71,88.27
83.349,0.000,0.000,69.35,91.79
83.350,0.000,0.000,69.35,94.25
83.352,0.000,0.000,69.35,95.98
83.353,0.000,0.000,69.35,97.18
83.383,0.000,0.000,66.94,98.03
83.384,0.000,0.000,66.94,98.62
83.385,0.000,0.000,66.94,99.03
83.386,0.000,0.000,66.94,99.32
83.389,0.000,0.000,65.00,99.53
83.390,0.000,0.000,65.00,99.67
83.398,0.000,0.000,63.86,99.77
83.399,0.000,0.000,63.86,99.84
83.400,0.000,0.000,63.86,99.89
83.401,0.000,0.000,63.86,99.92
83.433,0.000,0.000,62.98,97.95
83.438,0.000,0.000,62.98,96.57
83.445,0.000,0.000,62.03,92.89
83.449,0.000,0.000,62.03,90.32
83.451,0.000,0.000,60.82,86.26
83.452,0.000,0.000,60.82,83.41
83.479,0.000,0.000,59.27,81.40
83.480,0.000,0.000,59.27,79.99
83.486,0.000,0.000,59.27,79.01
83.487,0.000,0.000,59.27,78.32
83.489,0.000,0.000,57.31,78.52
83.492,0.000,0.000,57.31,78.66
83.497,0.000,0.000,55.13,82.33
83.498,0.000,0.000,55.13,84.90
83.498,0.000,0.000,55.13,86.70
83.499,0.000,0.000,55.13,87.96
83.514,0.000,0.000,52.98,91.21
83.515,0.000,0.000,52.98,93.49
83.516,0.000,0.000,52.98,95.08
83.516,0.000,0.000,52.98,96.19
83.546,0.000,0.000,51.30,97.34
83.548,0.000,0.000,51.30,98.13
83.551,0.000,0.000,50.07,98.21
83.552,0.000,0.000,50.07,98.26
83.562,0.000,0.000,49.00,97.20
83.563,0.000,0.000,49.00,96.46
83.564,0.000,0.000,49.00,95.94
83.565,0.000,0.000,49.00,95.57
83.566,0.000,0.000,49.00,95.32
83.567,0.000,0.000,49.00,95.14
83.590,0.000,0.000,47.71,91.63
83.591,0.000,0.000,47.71,89.18
83.596,0.000,0.000,46.14,86.60
83.597,0.000,0.000,46.14,84.79
83.606,0.000,0.000,44.45,84.39
83.609,0.000,0.000,44.45,84.11
83.633,0.000,0.000,42.70,83.79
83.634,0.000,0.000,42.70,83.58
83.638,0.000,0.000,40.96,84.91
83.640,0.000,0.000,40.96,85.84
83.641,0.000,0.000,40.96,86.50
83.644,0.000,0.000,40.96,86.95
83.654,0.000,0.000,39.24,88.22
83.656,0.000,0.000,39.24,89.11
83.663,0.000,0.000,39.24,89.73
83.664,0.000,0.000,39.24,90.17
83.689,0.000,0.000,37.76,89.41
83.690,0.000,0.000,37.76,88.87
83.698,0.000,0.000,36.57,86.42
83.700,0.000,0.000,36.57,84.71
83.702,0.000,0.000,35.43,82.88
83.703,0.000,0.000,35.43,81.59
83.704,0.000,0.000,35.43,80.69
83.705,0.000,0.000,35.43,80.06
83.731,0.000,0.000,34.27,77.43
83.732,0.000,0.000,34.27,75.58
83.735,0.000,0.000,33.16,72.97
83.736,0.000,0.000,33.16,71.14
83.750,0.000,0.000,32.30,68.83
83.751,0.000,0.000,32.30,67.21
83.752,0.000,0.000,32.30,66.07
83.753,0.000,0.000,32.30,65.28
83.784,0.000,0.000,31.59,63.83
83.785,0.000,0.000,31.59,62.82
83.788,0.000,0.000,30.91,61.02
83.788,0.000,0.000,30.91,59.76
83.798,0.000,0.000,30.36,58.16
83.799,0.000,0.000,30.36,57.05
83.800,0.000,0.000,30.36,56.26
83.801,0.000,0.000,30.36,55.72
83.801,0.000,0.000,30.36,55.33
83.802,0.000,0.000,30.36,55.07
83.830,0.000,0.000,29.93,53.85
83.831,0.000,0.000,29.93,53.01
83.837,0.000,0.000,29.59,51.68
83.837,0.000,0.000,29.59,50.74
83.838,0.000,0.000,29.59,50.09
83.839,0.000,0.000,29.59,49.63
83.848,0.000,0.000,29.28,48.87
83.849,0.000,0.000,29.28,48.34
83.850,0.000,0.000,29.28,47.97
83.851,0.000,0.000,29.28,47.71
83.882,0.000,0.000,29.11,46.93
83.883,0.000,0.000,29.11,46.39
83.883,0.000,0.000,29.11,46.01
83.884,0.000,0.000,29.11,45.74
83.887,0.000,0.000,29.11,44.93
83.888,0.000,0.000,29.11,44.36
83.894,0.000,0.000,29.17,43.55
83.895,0.000,0.000,29.17,42.98
83.896,0.000,0.000,29.17,42.58
83.897,0.000,0.000,29.17,42.30
83.910,0.000,0.000,29.27,41.74
83.911,0.000,0.000,29.27,41.35
83.916,0.000,0.000,29.27,41.07
83.917,0.000,0.000,29.27,40.88
83.943,0.000,0.000,29.38,40.42
83.944,0.000,0.000,29.38,40.10
83.948,0.000,0.000,29.38,39.88
83.949,0.000,0.000,29.38,39.72
83.952,0.000,0.000,29.68,39.33
83.953,0.000,0.000,29.68,39.06
83.954,0.000,0.000,29.68,38.87
83.956,0.000,0.000,29.68,38.74
83.964,0.000,0.000,30.10,38.41
83.965,0.000,0.000,30.10,38.19
83.991,0.000,0.000,30.55,37.89
83.992,0.000,0.000,30.55,37.68
83.997,0.000,0.000,31.14,37.24
83.998,0.000,0.000,31.14,36.94
83.999,0.000,0.000,31.14,36.72
84.000,0.000,0.000,31.14,36.58
84.007,0.000,0.000,31.78,36.27
84.008,0.000,0.000,31.78,36.06
84.011,0.000,0.000,31.78,35.91
84.013,0.000,0.000,31.78,35.81
84.037,0.000,0.000,32.47,35.67
84.038,0.000,0.000,32.47,35.56
84.044,0.000,0.000,33.21,35.47
84.047,0.000,0.000,33.21,35.41
84.054,0.000,0.000,34.06,35.13
84.058,0.000,0.000,34.06,34.93
84.062,0.000,0.000,34.06,34.79
84.063,0.000,0.000,34.06,34.70
84.087,0.000,0.000,34.91,34.70
84.088,0.000,0.000,34.91,34.69
84.092,0.000,0.000,34.91,34.69
84.094,0.000,0.000,34.91,34.69
84.099,0.000,0.000,35.71,34.74
84.100,0.000,0.000,35.71,34.78
84.102,0.000,0.000,36.60,34.77
84.102,0.000,0.000,36.60,34.77
84.104,0.000,0.000,36.60,34.77
84.104,0.000,0.000,36.60,34.77
84.133,0.000,0.000,37.56,34.82
84.134,0.000,0.000,37.56,34.85
84.137,0.000,0.000,38.59,34.94
84.138,0.000,0.000,38.59,35.01
84.139,0.000,0.000,38.59,35.05
84.140,0.000,0.000,38.59,35.09
84.150,0.000,0.000,39.68,35.14
84.151,0.000,0.000,39.68,35.18
84.152,0.000,0.000,39.68,35.21
84.153,0.000,0.000,39.68,35.23
84.183,0.000,0.000,40.71,35.26
84.184,0.000,0.000,40.71,35.28
84.187,0.000,0.000,41.66,35.37
84.188,0.000,0.000,41.66,35.44
84.198,0.000,0.000,42.62,35.47
84.199,0.000,0.000,42.62,35.48
84.200,0.000,0.000,42.62,35.50
84.201,0.000,0.000,42.62,35.51
84.230,0.000,0.000,43.69,35.76
84.231,0.000,0.000,43.69,35.94
84.234,0.000,0.000,44.83,35.88
84.235,0.000,0.000,44.83,35.84
84.236,0.000,0.000,44.83,35.81
84.237,0.000,0.000,44.83,35.79
84.247,0.000,0.000,45.93,35.81
84.248,0.000,0.000,45.93,35.82
84.280,0.000,0.000,46.92,35.84
84.281,0.000,0.000,46.92,35.85
84.284,0.000,0.000,47.78,35.99
84.285,0.000,0.000,47.78,36.09
84.294,0.000,0.000,48.64,36.14
84.298,0.000,0.000,48.64,36.17
84.299,0.000,0.000,48.64,36.20
84.300,0.000,0.000,48.64,36.21
84.314,0.000,0.000,49.53,36.59
84.315,0.000,0.000,49.53,36.85
84.338,0.000,0.000,50.47,37.08
84.341,0.000,0.000,50.47,37.24
84.347,0.000,0.000,51.30,37.43
84.348,0.000,0.000,51.30,37.56
84.349,0.000,0.000,51.30,37.66
84.350,0.000,0.000,51.30,37.72
84.359,0.000,0.000,52.04,37.81
84.363,0.000,0.000,52.04,37.88
84.364,0.000,0.000,52.04,37.92
84.365,0.000,0.000,52.04,37.95
84.365,0.000,0.000,52.04,37.97
84.366,0.000,0.000,52.04,37.99
84.391,0.000,0.000,52.79,38.11
84.392,0.000,0.000,52.79,38.19
84.393,0.000,0.000,52.79,38.25
84.395,0.000,0.000,52.79,38.30
84.398,0.000,0.000,53.67,38.32
84.402,0.000,0.000,53.67,38.33
84.403,0.000,0.000,53.67,38.34
84.404,0.000,0.000,53.67,38.35
84.408,0.000,0.000,54.71,38.29
84.412,0.000,0.000,54.71,38.25
84.413,0.000,0.000,54.71,38.23
84.414,0.000,0.000,54.71,38.21
84.438,0.000,0.000,55.85,38.18
84.439,0.000,0.000,55.85,38.16
84.452,0.000,0.000,56.99,37.70
84.453,0.000,0.000,56.99,37.38
84.454,0.000,0.000,56.99,37.16
84.457,0.000,0.000,56.99,37.00
84.459,0.000,0.000,58.05,36.76
84.463,0.000,0.000,58.05,36.59
84.493,0.000,0.000,59.06,36.48
84.497,0.000,0.000,59.06,36.39
84.500,0.000,0.000,60.04,36.31
84.501,0.000,0.000,60.04,36.25
84.502,0.000,0.000,61.05,36.10
84.503,0.000,0.000,61.05,35.99
84.504,0.000,0.000,61.05,35.92
84.505,0.000,0.000,61.05,35.87
84.532,0.000,0.000,62.10,36.08
84.533,0.000,0.000,62.10,36.23
84.536,0.000,0.000,63.41,36.17
84.537,0.000,0.000,63.41,36.12
84.538,0.000,0.000,63.41,36.09
84.539,0.000,0.000,63.41,36.06
84.550,0.000,0.000,64.80,35.86
84.551,0.000,0.000,64.80,35.71
84.553,0.000,0.000,64.80,35.61
84.553,0.000,0.000,64.80,35.54
84.583,0.000,0.000,66.15,35.39
84.584,0.000,0.000,66.15,35.29
84.585,0.000,0.000,66.15,35.22
84.586,0.000,0.000,66.15,35.17
84.589,0.000,0.000,67.27,35.15
84.592,0.000,0.000,67.27,35.13
84.598,0.000,0.000,68.17,35.16
84.599,0.000,0.000,68.17,35.19
84.600,0.000,0.000,68.17,35.20
84.601,0.000,0.000,68.17,35.22
84.615,0.000,0.000,68.95,35.48
84.616,0.000,0.000,68.95,35.67
84.626,0.000,0.000,68.95,35.81
84.631,0.000,0.000,68.95,35.90
84.648,0.000,0.000,69.62,36.26
84.649,0.000,0.000,69.62,36.52
84.650,0.000,0.000,69.62,36.70
84.651,0.000,0.000,69.62,36.83
84.654,0.000,0.000,70.35,37.26
84.657,0.000,0.000,70.35,37.56
84.658,0.000,0.000,70.35,37.77
84.659,0.000,0.000,70.35,37.91
84.671,0.000,0.000,70.98,38.30
84.672,0.000,0.000,70.98,38.57
84.689,0.000,0.000,70.98,38.76
84.696,0.000,0.000,70.98,38.89
84.698,0.000,0.000,71.48,39.30
84.699,0.000,0.000,71.48,39.58
84.701,0.000,0.000,71.84,40.08
84.702,0.000,0.000,71.84,40.43
84.713,0.000,0.000,72.17,40.92
84.728,0.000,0.000,72.17,41.26
84.732,0.000,0.000,72.17,41.49
84.733,0.000,0.000,72.17,41.66
84.747,0.000,0.000,72.53,42.08
84.748,0.000,0.000,72.53,42.37
84.750,0.000,0.000,72.85,42.85
84.750,0.000,0.000,72.85,43.19
84.762,0.000,0.000,73.02,43.67
84.763,0.000,0.000,73.02,44.00
84.786,0.000,0.000,73.00,44.55
84.787,0.000,0.000,73.00,44.94
84.796,0.000,0.000,72.90,45.67
84.797,0.000,0.000,72.90,46.18
84.798,0.000,0.000,72.90,46.54
84.799,0.000,0.000,72.90,46.79
84.807,0.000,0.000,72.72,47.49
84.809,0.000,0.000,72.72,47.98
84.813,0.000,0.000,72.72,48.32
84.814,0.000,0.000,72.72,48.56
84.815,0.000,0.000,72.72,48.73
84.815,0.000,0.000,72.72,48.84
84.847,0.000,0.000,72.47,49.52
84.848,0.000,0.000,72.47,50.00
84.849,0.000,0.000,72.47,50.33
84.850,0.000,0.000,72.47,50.56
84.853,0.000,0.000,72.16,51.25
84.854,0.000,0.000,72.16,51.74
84.856,0.000,0.000,71.84,52.42
84.860,0.000,0.000,71.84,52.91
84.883,0.000,0.000,71.56,53.46
84.884,0.000,0.000,71.56,53.84
84.885,0.000,0.000,71.56,54.12
84.886,0.000,0.000,71.56,54.31
84.892,0.000,0.000,71.31,54.51
84.893,0.000,0.000,71.31,54.65
84.902,0.000,0.000,71.04,54.78
84.904,0.000,0.000,71.04,54.87
84.908,0.000,0.000,71.04,54.93
84.913,0.000,0.000,71.04,54.97
84.936,0.000,0.000,70.66,55.14
84.938,0.000,0.000,70.66,55.25
84.941,0.000,0.000,70.66,55.33
84.945,0.000,0.000,70.66,55.39
84.946,0.000,0.000,70.12,55.69
84.949,0.000,0.000,70.12,55.90
84.950,0.000,0.000,70.12,56.05
84.951,0.000,0.000,70.12,56.16
84.952,0.000,0.000,69.53,56.55
84.953,0.000,0.000,69.53,56.83
84.954,0.000,0.000,69.53,57.02
84.956,0.000,0.000,69.53,57.16
84.983,0.000,0.000,68.91,57.75
84.984,0.000,0.000,68.91,58.17
84.987,0.000,0.000,68.21,58.96
84.988,0.000,0.000,68.21,59.52
85.007,0.000,0.000,67.21,60.87
85.012,0.000,0.000,67.21,61.82
85.014,0.000,0.000,67.21,62.49
85.015,0.000,0.000,67.21,62.95
85.017,0.000,0.000,65.82,64.55
85.018,0.000,0.000,65.82,65.67
85.018,0.000,0.000,65.82,66.45
85.019,0.000,0.000,65.82,66.99
85.050,0.000,0.000,63.94,69.49
85.051,0.000,0.000,63.94,71.24
85.052,0.000,0.000,63.94,72.47
85.053,0.000,0.000,63.94,73.33
85.063,0.000,0.000,61.70,76.31
85.064,0.000,0.000,61.70,78.41
85.066,0.000,0.000,59.85,82.57
85.067,0.000,0.000,59.85,85.49
85.068,0.000,0.000,59.85,87.53
85.069,0.000,0.000,59.85,88.96
85.104,0.000,0.000,58.54,90.23
85.106,0.000,0.000,58.54,91.13
85.113,0.000,0.000,57.29,90.98
85.114,0.000,0.000,57.29,90.88
85.116,0.000,0.000,55.99,90.42
85.117,0.000,0.000,55.99,90.10
85.139,0.000,0.000,54.43,89.04
85.140,0.000,0.000,54.43,88.30
85.144,0.000,0.000,52.45,87.45
85.148,0.000,0.000,52.45,86.86
85.159,0.000,0.000,50.12,89.04
85.160,0.000,0.000,50.12,90.56
85.163,0.000,0.000,50.12,91.63
85.164,0.000,0.000,50.12,92.38
85.187,0.000,0.000,47.81,94.59
85.187,0.000,0.000,47.81,96.14
85.194,0.000,0.000,45.84,97.05
85.195,0.000,0.000,45.84,97.68
85.209,0.000,0.000,44.22,97.88
85.213,0.000,0.000,44.22,98.02
85.214,0.000,0.000,44.22,98.12
85.214,0.000,0.000,44.22,98.19
85.241,0.000,0.000,42.75,97.96
85.242,0.000,0.000,42.75,97.80
85.247,0.000,0.000,41.25,96.28
85.248,0.000,0.000,41.25,95.22
85.253,0.000,0.000,39.60,93.24
85.255,0.000,0.000,39.60,91.86
85.259,0.000,0.000,39.60,90.89
85.263,0.000,0.000,39.60,90.22
85.307,0.000,0.000,37.94,88.30
85.312,0.000,0.000,37.94,86.95
85.316,0.000,0.000,36.29,85.90
85.317,0.000,0.000,36.29,85.17
85.318,0.000,0.000,36.29,84.65
85.318,0.000,0.000,36.29,84.29
85.319,0.000,0.000,34.74,84.34
85.320,0.000,0.000,34.74,84.38
85.321,0.000,0.000,34.74,84.40
85.324,0.000,0.000,34.74,84.42
85.329,0.000,0.000,33.32,82.64
85.330,0.000,0.000,33.32,81.39
85.331,0.000,0.000,33.32,80.52
85.332,0.000,0.000,33.32,79.91
85.347,0.000,0.000,32.04,78.02
85.352,0.000,0.000,32.04,76.70
85.364,0.000,0.000,32.04,75.78
85.365,0.000,0.000,32.04,75.13
85.366,0.000,0.000,30.77,73.73
85.367,0.000,0.000,30.77,72.75
85.369,0.000,0.000,29.53,70.54
85.370,0.000,0.000,29.53,68.99
85.373,0.000,0.000,29.53,67.91
85.375,0.000,0.000,29.53,67.15
85.398,0.000,0.000,28.38,65.21
85.399,0.000,0.000,28.38,63.85
85.400,0.000,0.000,28.38,62.91
85.401,0.000,0.000,28.38,62.24
85.404,0.000,0.000,27.31,61.19
85.405,0.000,0.000,27.31,60.45
85.434,0.000,0.000,26.38,58.75
85.435,0.000,0.000,26.38,57.57
85.438,0.000,0.000,25.53,56.37
85.439,0.000,0.000,25.53,55.53
85.451,0.000,0.000,24.79,53.69
85.452,0.000,0.000,24.79,52.41
85.480,0.000,0.000,24.13,50.82
85.481,0.000,0.000,24.13,49.71
85.484,0.000,0.000,23.61,48.10
85.485,0.000,0.000,23.61,46.98
85.494,0.000,0.000,23.22,45.76
85.495,0.000,0.000,23.22,44.91
85.498,0.000,0.000,23.22,44.31
85.499,0.000,0.000,23.22,43.90
85.520,0.000,0.000,23.00,42.62
85.521,0.000,0.000,23.00,41.73
85.536,0.000,0.000,22.84,40.66
85.537,0.000,0.000,22.84,39.91
85.546,0.000,0.000,22.62,39.00
85.547,0.000,0.000,22.62,38.37
85.548,0.000,0.000,22.62,37.93
85.549,0.000,0.000,22.62,37.61
85.559,0.000,0.000,22.41,36.90
85.563,0.000,0.000,22.41,36.40
85.564,0.000,0.000,22.41,36.05
85.565,0.000,0.000,22.41,35.81
85.589,0.000,0.000,22.34,35.32
85.590,0.000,0.000,22.34,34.98
85.594,0.000,0.000,22.53,34.53
85.599,0.000,0.000,22.53,34.21
85.607,0.000,0.000,22.92,33.71
85.612,0.000,0.000,22.92,33.36
85.613,0.000,0.000,22.92,33.11
85.614,0.000,0.000,22.92,32.94
85.640,0.000,0.000,23.43,32.59
85.643,0.000,0.000,23.43,32.35
85.648,0.000,0.000,24.12,31.64
85.649,0.000,0.000,24.12,31.14
85.654,0.000,0.000,24.93,30.51
85.655,0.000,0.000,24.93,30.07
85.659,0.000,0.000,24.93,29.76
85.663,0.000,0.000,24.93,29.54
85.688,0.000,0.000,25.90,29.38
85.689,0.000,0.000,25.90,29.26
85.696,0.000,0.000,26.91,29.00
85.697,0.000,0.000,26.91,28.81
85.701,0.000,0.000,27.99,28.59
85.702,0.000,0.000,27.99,28.43
85.704,0.000,0.000,27.99,28.33
85.706,0.000,0.000,27.99,28.25
85.736,0.000,0.000,29.25,28.46
85.737,0.000,0.000,29.25,28.61
85.741,0.000,0.000,30.67,28.73
85.745,0.000,0.000,30.67,28.81
85.750,0.000,0.000,32.07,28.92
85.751,0.000,0.000,32.07,28.99
85.752,0.000,0.000,32.07,29.04
85.753,0.000,0.000,32.07,29.08
85.781,0.000,0.000,33.42,29.40
85.782,0.000,0.000,33.42,29.62
85.785,0.000,0.000,34.71,29.96
85.786,0.000,0.000,34.71,30.19
85.798,0.000,0.000,35.85,30.43
85.799,0.000,0.000,35.85,30.59
85.800,0.000,0.000,35.85,30.71
85.801,0.000,0.000,35.85,30.79
85.830,0.000,0.000,36.99,31.23
85.831,0.000,0.000,36.99,31.54
85.834,0.000,0.000,38.13,31.84
85.835,0.000,0.000,38.13,32.05
85.835,0.000,0.000,38.13,32.20
85.836,0.000,0.000,38.13,32.30
85.837,0.000,0.000,38.13,32.37
85.839,0.000,0.000,38.13,32.42
85.847,0.000,0.000,39.20,32.63
85.848,0.000,0.000,39.20,32.77
85.849,0.000,0.000,39.20,32.87
85.850,0.000,0.000,39.20,32.94
85.863,0.000,0.000,40.21,33.20
85.864,0.000,0.000,40.21,33.38
85.890,0.000,0.000,41.14,33.78
85.891,0.000,0.000,41.14,34.06
85.898,0.000,0.000,42.07,34.33
85.899,0.000,0.000,42.07,34.52
85.915,0.000,0.000,43.00,35.06
85.916,0.000,0.000,43.00,35.43
85.942,0.000,0.000,43.88,35.79
85.947,0.000,0.000,43.88,36.05
85.948,0.000,0.000,43.88,36.22
85.949,0.000,0.000,43.88,36.35
85.952,0.000,0.000,44.79,36.57
85.953,0.000,0.000,44.79,36.72
85.954,0.000,0.000,44.79,36.83
85.957,0.000,0.000,44.79,36.90
85.963,0.000,0.000,45.68,37.04
85.964,0.000,0.000,45.68,37.13
85.989,0.000,0.000,46.57,37.33
85.990,0.000,0.000,46.57,37.47
85.997,0.000,0.000,47.36,37.60
85.998,0.000,0.000,47.36,37.69
86.006,0.000,0.000,48.05,37.85
86.013,0.000,0.000,48.05,37.96
86.014,0.000,0.000,48.05,38.04
86.015,0.000,0.000,48.05,38.09
86.037,0.000,0.000,48.63,38.40
86.038,0.000,0.000,48.63,38.61
86.046,0.000,0.000,49.22,38.95
86.047,0.000,0.000,49.22,39.19
86.053,0.000,0.000,49.94,39.17
86.054,0.000,0.000,49.94,39.15
86.056,0.000,0.000,49.94,39.14
86.059,0.000,0.000,49.94,39.14
86.084,0.000,0.000,50.86,39.16
86.085,0.000,0.000,50.86,39.18
86.086,0.000,0.000,50.86,39.19
86.087,0.000,0.000,50.86,39.20
86.092,0.000,0.000,51.94,39.11
86.097,0.000,0.000,51.94,39.04
86.102,0.000,0.000,52.93,38.61
86.103,0.000,0.000,52.93,38.32
86.130,0.000,0.000,53.79,37.96
86.131,0.000,0.000,53.79,37.71
86.134,0.000,0.000,54.68,37.59
86.135,0.000,0.000,54.68,37.52
86.136,0.000,0.000,54.68,37.46
86.137,0.000,0.000,54.68,37.43
86.150,0.000,0.000,55.60,37.36
86.151,0.000,0.000,55.60,37.32
86.152,0.000,0.000,55.60,37.29
86.153,0.000,0.000,55.60,37.27
86.183,0.000,0.000,56.59,37.29
86.184,0.000,0.000,56.59,37.31
86.187,0.000,0.000,57.67,37.34
86.188,0.000,0.000,57.67,37.37
86.198,0.000,0.000,58.83,37.14
86.199,0.000,0.000,58.83,36.98
86.200,0.000,0.000,58.83,36.87
86.200,0.000,0.000,58.83,36.79
86.230,0.000,0.000,59.97,36.62
86.231,0.000,0.000,59.97,36.50
86.232,0.000,0.000,59.97,36.42
86.233,0.000,0.000,59.97,36.36
86.236,0.000,0.000,61.00,36.31
86.237,0.000,0.000,61.00,36.28
86.248,0.000,0.000,61.83,36.27
86.249,0.000,0.000,61.83,36.27
86.250,0.000,0.000,61.83,36.26
86.251,0.000,0.000,61.83,36.26
86.276,0.000,0.000,62.45,36.47
86.284,0.000,0.000,62.45,36.62
86.285,0.000,0.000,62.45,36.72
86.286,0.000,0.000,62.45,36.80
86.295,0.000,0.000,62.97,37.39
86.297,0.000,0.000,62.97,37.80
86.298,0.000,0.000,63.53,38.35
86.299,0.000,0.000,63.53,38.74
86.313,0.000,0.000,64.23,39.13
86.314,0.000,0.000,64.23,39.41
86.316,0.000,0.000,64.23,39.60
86.317,0.000,0.000,64.23,39.73
86.340,0.000,0.000,64.98,39.90
86.341,0.000,0.000,64.98,40.02
86.343,0.000,0.000,64.98,40.10
86.347,0.000,0.000,64.98,40.16
86.350,0.000,0.000,65.64,40.18
86.351,0.000,0.000,65.64,40.19
86.352,0.000,0.000,65.64,40.20
86.353,0.000,0.000,65.64,40.20
86.359,0.000,0.000,66.14,40.13
86.362,0.000,0.000,66.14,40.08
86.363,0.000,0.000,66.14,40.04
86.365,0.000,0.000,66.14,40.01
86.395,0.000,0.000,66.56,40.27
86.396,0.000,0.000,66.56,40.46
86.400,0.000,0.000,66.98,40.80
86.401,0.000,0.000,66.98,41.05
86.408,0.000,0.000,67.50,41.33
86.413,0.000,0.000,67.50,41.52
86.436,0.000,0.000,68.22,41.66
